datasetID,locality,year,scientificName,vernacularName
nvdimp,玉里野生動物重要棲息環境,2006,Fatsia polycarpa,臺灣八角金盤
nvdimp,玉里野生動物重要棲息環境,2006,Hemiboea bicornuta,臺灣半蒴苣苔
nvdimp,玉里野生動物重要棲息環境,2006,Araiostegia parvipinnula,臺灣小膜蓋蕨
nvdimp,玉里野生動物重要棲息環境,2006,Oxalis acetosella subsp. griffithii,臺灣山酢漿草
nvdimp,玉里野生動物重要棲息環境,2006,Aletris formosana,臺灣粉條兒菜
nvdimp,玉里野生動物重要棲息環境,2006,Pourthiaea beauverdiana var. notabilis,臺灣老葉兒樹
nvdimp,玉里野生動物重要棲息環境,2006,Ophioglossum petiolatum,鈍頭瓶爾小草
nvdimp,玉里野生動物重要棲息環境,2006,Schisandra arisanensis,阿里山五味子
nvdimp,玉里野生動物重要棲息環境,2006,Carpinus kawakamii,阿里山千金榆
nvdimp,玉里野生動物重要棲息環境,2006,Hydrocotyle setulosa,阿里山天胡荽
nvdimp,玉里野生動物重要棲息環境,2006,Polypodium amoenum,阿里山水龍骨
nvdimp,玉里野生動物重要棲息環境,2006,Oberonia arisanensis,阿里山莪白蘭
nvdimp,玉里野生動物重要棲息環境,2006,Astilbe macroflora,阿里山落新婦
nvdimp,玉里野生動物重要棲息環境,2006,Athyrium arisanense,阿里山蹄蓋蕨
nvdimp,玉里野生動物重要棲息環境,2006,Ainsliaea macroclinidioides,阿里山鬼督郵
nvdimp,玉里野生動物重要棲息環境,2006,Neolitsea acuminatissima,高山新木薑子
nvdimp,玉里野生動物重要棲息環境,2006,Nertera nigricarpa,黑果深柱夢草
nvdimp,玉里野生動物重要棲息環境,2006,Astragalus nankotaizanensis,南湖大山紫雲英
nvdimp,玉里野生動物重要棲息環境,2006,Sarcopyramis napalensis var. delicata,東方肉穗野牡丹
nvdimp,玉里野生動物重要棲息環境,2006,Paris polyphylla var. taitungensis,臺東七葉一枝花
nvdimp,玉里野生動物重要棲息環境,2006,Salvia formosana,臺灣紫花鼠尾草
nvdimp,玉里野生動物重要棲息環境,2006,Arachniodes festina,臺灣兩面複葉耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Miscanthus sinensis,芒
nvdimp,關山野生動物重要棲息環境,2006,Juniperus formosana,刺柏
nvdimp,關山野生動物重要棲息環境,2006,Lyonia ovalifolia,南燭
nvdimp,關山野生動物重要棲息環境,2006,Elaeagnus oldhamii,宜梧
nvdimp,關山野生動物重要棲息環境,2006,Cunninghamia lanceolata,杉木
nvdimp,關山野生動物重要棲息環境,2006,Carex brunnea,束草
nvdimp,關山野生動物重要棲息環境,2006,Histiopteris incisa,栗蕨
nvdimp,關山野生動物重要棲息環境,2006,Beilschmiedia erythrophloia,瓊楠
nvdimp,關山野生動物重要棲息環境,2006,Lepisorus thunbergianus,瓦葦
nvdimp,關山野生動物重要棲息環境,2006,Vandenboschia auriculata,瓶蕨
nvdimp,關山野生動物重要棲息環境,2006,Myriactis humilis,矮菊
nvdimp,關山野生動物重要棲息環境,2006,Dendrobium moniliforme,石斛
nvdimp,關山野生動物重要棲息環境,2006,Stauntonia obovatifoliola,石月
nvdimp,關山野生動物重要棲息環境,2006,Lycopodium clavatum,石松
nvdimp,關山野生動物重要棲息環境,2006,Pyrrosia lingua,石葦
nvdimp,關山野生動物重要棲息環境,2006,Dennstaedtia scabra,碗蕨
nvdimp,關山野生動物重要棲息環境,2006,Ilex formosana,糊樗
nvdimp,關山野生動物重要棲息環境,2006,Machilus thunbergii,紅楠
nvdimp,關山野生動物重要棲息環境,2006,Chamaecyparis formosensis,紅檜
nvdimp,關山野生動物重要棲息環境,2006,Festuca ovina,羊茅
nvdimp,關山野生動物重要棲息環境,2006,Smilax china,菝葜
nvdimp,關山野生動物重要棲息環境,2006,Sinopanax formosanus,華參
nvdimp,關山野生動物重要棲息環境,2006,Ctenopteris curtisii,蒿蕨
nvdimp,關山野生動物重要棲息環境,2006,Urtica thunbergiana,蕁麻
nvdimp,關山野生動物重要棲息環境,2006,Elaeocarpus japonicus,薯豆
nvdimp,關山野生動物重要棲息環境,2006,Polygonum cuspidatum,虎杖
nvdimp,關山野生動物重要棲息環境,2006,Cayratia japonica,虎葛
nvdimp,關山野生動物重要棲息環境,2006,Duchesnea indica,蛇莓
nvdimp,關山野生動物重要棲息環境,2006,Diplopterygium glaucum,裏白
nvdimp,關山野生動物重要棲息環境,2006,Quercus morii,赤柯
nvdimp,關山野生動物重要棲息環境,2006,Piper kadsura,風藤
nvdimp,關山野生動物重要棲息環境,2006,Juniperus squamata,香青
nvdimp,關山野生動物重要棲息環境,2006,Strobilanthes cusia,馬藍
nvdimp,關山野生動物重要棲息環境,2006,Smilacina japonica,鹿藥
nvdimp,關山野生動物重要棲息環境,2006,Psychotria rubra,九節木
nvdimp,關山野生動物重要棲息環境,2006,Miscanthus floridulus,五節芒
nvdimp,關山野生動物重要棲息環境,2006,Damnacanthus indicus,伏牛花
nvdimp,關山野生動物重要棲息環境,2006,Eurya crenatifolia,假柃木
nvdimp,關山野生動物重要棲息環境,2006,Prinsepia scandens,假皂莢
nvdimp,關山野生動物重要棲息環境,2006,Smilax bracteata,假菝葜
nvdimp,關山野生動物重要棲息環境,2006,Ternstroemia gymnanthera,厚皮香
nvdimp,關山野生動物重要棲息環境,2006,Lycopodium complanatum,地刷子
nvdimp,關山野生動物重要棲息環境,2006,Carex brachyanthera,垂穗薹
nvdimp,關山野生動物重要棲息環境,2006,Gordonia axillaris,大頭茶
nvdimp,關山野生動物重要棲息環境,2006,Lepisorus obscurevenulosus,奧瓦葦
nvdimp,關山野生動物重要棲息環境,2006,Peperomia reflexa,小椒草
nvdimp,關山野生動物重要棲息環境,2006,Rosa taiwanensis,小金櫻
nvdimp,關山野生動物重要棲息環境,2006,Eriobotrya deflexa,山枇杷
nvdimp,關山野生動物重要棲息環境,2006,Peracarpa carnosa,山桔梗
nvdimp,關山野生動物重要棲息環境,2006,Symplocos glauca,山羊耳
nvdimp,關山野生動物重要棲息環境,2006,Chaerophyllum involucratum,山薰香
nvdimp,關山野生動物重要棲息環境,2006,Meliosma rhoifolia,山豬肉
nvdimp,關山野生動物重要棲息環境,2006,Pteridium aquilinum subsp. wightianum,巒大蕨
nvdimp,關山野生動物重要棲息環境,2006,Trillium tschonoskii,延齡草
nvdimp,關山野生動物重要棲息環境,2006,Goodyera schlechtendaliana,斑葉蘭
nvdimp,關山野生動物重要棲息環境,2006,Trochodendron aralioides,昆欄樹
nvdimp,關山野生動物重要棲息環境,2006,Vittaria flexuosa,書帶蕨
nvdimp,關山野生動物重要棲息環境,2006,Peranema cyatheoides,柄囊蕨
nvdimp,關山野生動物重要棲息環境,2006,Xiphopteris okuboi,梳葉蕨
nvdimp,關山野生動物重要棲息環境,2006,Cheilotheca humilis,水晶蘭
nvdimp,關山野生動物重要棲息環境,2006,Ellisiophyllum pinnatum,海螺菊
nvdimp,關山野生動物重要棲息環境,2006,Michelia compressa,烏心石
nvdimp,關山野生動物重要棲息環境,2006,Carex cruciata,煙火薹
nvdimp,關山野生動物重要棲息環境,2006,Tricalysia dubia,狗骨仔
nvdimp,關山野生動物重要棲息環境,2006,Cyclobalanopsis stenophylloides,狹葉櫟
nvdimp,關山野生動物重要棲息環境,2006,Polygonum runcinatum,玉山蓼
nvdimp,關山野生動物重要棲息環境,2006,Cirsium kawakamii,玉山薊
nvdimp,關山野生動物重要棲息環境,2006,Viburnum odoratissimum,珊瑚樹
nvdimp,關山野生動物重要棲息環境,2006,Vaccinium dunalianum var. caudatifolium,珍珠花
nvdimp,關山野生動物重要棲息環境,2006,Ficus sarmentosa var. nipponica,珍珠蓮
nvdimp,關山野生動物重要棲息環境,2006,Ardisia crenata,珠砂根
nvdimp,關山野生動物重要棲息環境,2006,Peliosanthes teta var. humilis,球子草
nvdimp,關山野生動物重要棲息環境,2006,Carex oxyandra,球穗薹
nvdimp,關山野生動物重要棲息環境,2006,Lysionotus pauciflorus,石吊蘭
nvdimp,關山野生動物重要棲息環境,2006,Smilax glabra,禹餘糧
nvdimp,關山野生動物重要棲息環境,2006,Monachosorum henryi,稀子蕨
nvdimp,關山野生動物重要棲息環境,2006,Prosaptia contigua,穴子蕨
nvdimp,關山野生動物重要棲息環境,2006,Oplismenus compositus,竹葉草
nvdimp,關山野生動物重要棲息環境,2006,Carex baccans,紅果薹
nvdimp,關山野生動物重要棲息環境,2006,Cleyera japonica,紅淡比
nvdimp,關山野生動物重要棲息環境,2006,Gynostemma pentaphyllum,絞股藍
nvdimp,關山野生動物重要棲息環境,2006,Agrostis clavata,翦股穎
nvdimp,關山野生動物重要棲息環境,2006,Hypodematium crenatum,腫足蕨
nvdimp,關山野生動物重要棲息環境,2006,Hemiphragma heterophyllum,腰只花
nvdimp,關山野生動物重要棲息環境,2006,Hydrangea chinensis,華八仙
nvdimp,關山野生動物重要棲息環境,2006,Astilbe longicarpa,落新婦
nvdimp,關山野生動物重要棲息環境,2006,Zanthoxylum scandens,藤花椒
nvdimp,關山野生動物重要棲息環境,2006,Ophiorrhiza japonica,蛇根草
nvdimp,關山野生動物重要棲息環境,2006,Rhododendron leptosanthum,西施花
nvdimp,關山野生動物重要棲息環境,2006,Embelia rudis,野山椒
nvdimp,關山野生動物重要棲息環境,2006,Origanum vulgare,野薄荷
nvdimp,關山野生動物重要棲息環境,2006,Rubia lanceolata,金劍草
nvdimp,關山野生動物重要棲息環境,2006,Codonacanthus pauciflorus,針刺草
nvdimp,關山野生動物重要棲息環境,2006,Quercus longinux,錐果櫟
nvdimp,關山野生動物重要棲息環境,2006,Asplenium trichomanes,鐵角蕨
nvdimp,關山野生動物重要棲息環境,2006,Pileostegia viburnoides,青棉花
nvdimp,關山野生動物重要棲息環境,2006,Clinopodium chinense,風輪菜
nvdimp,關山野生動物重要棲息環境,2006,Lemmaphyllum diversum,骨牌蕨
nvdimp,關山野生動物重要棲息環境,2006,Artemisia oligocarpa,高山艾
nvdimp,關山野生動物重要棲息環境,2006,Polygonum filicaule,高山蓼
nvdimp,關山野生動物重要棲息環境,2006,Lithocarpus lepidocarpus,鬼石櫟
nvdimp,關山野生動物重要棲息環境,2006,Acrophorus stipellatus,魚鱗蕨
nvdimp,關山野生動物重要棲息環境,2006,Goodyera velutina,鳥嘴蓮
nvdimp,關山野生動物重要棲息環境,2006,Schefflera odorata,鵝掌藤
nvdimp,關山野生動物重要棲息環境,2006,Liriope spicata,麥門冬
nvdimp,關山野生動物重要棲息環境,2006,Solidago virgaurea var. leiocarpa,一枝黃花
nvdimp,關山野生動物重要棲息環境,2006,Pasania hancei var. ternaticupula,三斗石櫟
nvdimp,關山野生動物重要棲息環境,2006,Machilus japonica,假長葉楠
nvdimp,關山野生動物重要棲息環境,2006,Rubus pungens,刺懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Rubus pectinellus,刺萼寒莓
nvdimp,關山野生動物重要棲息環境,2006,Ilex pedunculosa,刻脈冬青
nvdimp,關山野生動物重要棲息環境,2006,Rhododendron breviperulatum,南澳杜鵑
nvdimp,關山野生動物重要棲息環境,2006,Eurya glaberrima,厚葉柃木
nvdimp,關山野生動物重要棲息環境,2006,Viola adenothrix,喜岩堇菜
nvdimp,關山野生動物重要棲息環境,2006,Ilex goshiensis,圓葉冬青
nvdimp,關山野生動物重要棲息環境,2006,Prunus phaeosticta,墨點櫻桃
nvdimp,關山野生動物重要棲息環境,2006,Viburnum urceolatum,壺花莢迷
nvdimp,關山野生動物重要棲息環境,2006,Pilea melastomoides,大冷水麻
nvdimp,關山野生動物重要棲息環境,2006,Swertia macrosperma,大籽當藥
nvdimp,關山野生動物重要棲息環境,2006,Osmanthus matsumuranus,大葉木犀
nvdimp,關山野生動物重要棲息環境,2006,Deutzia pulchra,大葉溲疏
nvdimp,關山野生動物重要棲息環境,2006,Lithocarpus kawakamii,大葉石櫟
nvdimp,關山野生動物重要棲息環境,2006,Cornopteris fluvialis,大葉貞蕨
nvdimp,關山野生動物重要棲息環境,2006,Cystopteris moupinensis,寬葉冷蕨
nvdimp,關山野生動物重要棲息環境,2006,Itea parviflora,小花鼠刺
nvdimp,關山野生動物重要棲息環境,2006,Viburnum parvifolium,小葉莢迷
nvdimp,關山野生動物重要棲息環境,2006,Oberonia pumila,小騎士蘭
nvdimp,關山野生動物重要棲息環境,2006,Viola senzanensis,尖山堇菜
nvdimp,關山野生動物重要棲息環境,2006,Polystichum parvipinnulum,尖葉耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Callicarpa randaiensis,巒大紫珠
nvdimp,關山野生動物重要棲息環境,2006,Sorbus randaiensis,巒大花楸
nvdimp,關山野生動物重要棲息環境,2006,Smilax menispermoidea,巒大菝葜
nvdimp,關山野生動物重要棲息環境,2006,Vaccinium randaiense,巒大越橘
nvdimp,關山野生動物重要棲息環境,2006,Smilax bockii,平柄菝葜
nvdimp,關山野生動物重要棲息環境,2006,Lepisorus monilisorus,擬笈瓦葦
nvdimp,關山野生動物重要棲息環境,2006,Deschampsia flexuosa,曲芒髮草
nvdimp,關山野生動物重要棲息環境,2006,Adinandra lasiostyla,毛柱楊桐
nvdimp,關山野生動物重要棲息環境,2006,Microsorum buergerianum,波氏星蕨
nvdimp,關山野生動物重要棲息環境,2006,Skimmia reevesiana,深紅茵芋
nvdimp,關山野生動物重要棲息環境,2006,Schima superba var. kankaoensis,港口木荷
nvdimp,關山野生動物重要棲息環境,2006,Polygonum chinense,火炭母草
nvdimp,關山野生動物重要棲息環境,2006,Viburnum foetidum var. rectangulatum,狹葉莢迷
nvdimp,關山野生動物重要棲息環境,2006,Ligustrum morrisonense,玉山女貞
nvdimp,關山野生動物重要棲息環境,2006,Rhododendron pseudochrysanthum,玉山杜鵑
nvdimp,關山野生動物重要棲息環境,2006,Primula miyabeana,玉山櫻草
nvdimp,關山野生動物重要棲息環境,2006,Lepisorus morrisonensis,玉山瓦葦
nvdimp,關山野生動物重要棲息環境,2006,Lycopodium veitchii,玉山石松
nvdimp,關山野生動物重要棲息環境,2006,Yushania niitakayamensis,玉山箭竹
nvdimp,關山野生動物重要棲息環境,2006,Crypsinus quasidivaricatus,玉山茀蕨
nvdimp,關山野生動物重要棲息環境,2006,Pimpinella niitakayamensis,玉山茴香
nvdimp,關山野生動物重要棲息環境,2006,Smilax vaginata,玉山菝葜
nvdimp,關山野生動物重要棲息環境,2006,Trichophorum subcapitatum,玉山針藺
nvdimp,關山野生動物重要棲息環境,2006,Senecio morrisonensis,玉山黃菀
nvdimp,關山野生動物重要棲息環境,2006,Gentiana scabrida,玉山龍膽
nvdimp,關山野生動物重要棲息環境,2006,Selaginella doederleinii,生根卷柏
nvdimp,關山野生動物重要棲息環境,2006,Selaginella moellendorffii,異葉卷柏
nvdimp,關山野生動物重要棲息環境,2006,Osmanthus heterophyllus,異葉木犀
nvdimp,關山野生動物重要棲息環境,2006,Pittosporum illicioides,疏果海桐
nvdimp,關山野生動物重要棲息環境,2006,Selaginella remotifolia,疏葉卷柏
nvdimp,關山野生動物重要棲息環境,2006,Pyrrosia sheareri,盧山石葦
nvdimp,關山野生動物重要棲息環境,2006,Hylotelephium subcapitatum,穗花八寶
nvdimp,關山野生動物重要棲息環境,2006,Eurya chinensis,米碎柃木
nvdimp,關山野生動物重要棲息環境,2006,Eurya strigillosa,粗毛柃木
nvdimp,關山野生動物重要棲息環境,2006,Smilax bracteata var. verruculosa,糙莖菝葜
nvdimp,關山野生動物重要棲息環境,2006,Viburnum formosanum,紅子莢迷
nvdimp,關山野生動物重要棲息環境,2006,Rhododendron rubropilosum,紅毛杜鵑
nvdimp,關山野生動物重要棲息環境,2006,Eurya loquaiana,細枝柃木
nvdimp,關山野生動物重要棲息環境,2006,Trachelospermum gracilipes,細梗絡石
nvdimp,關山野生動物重要棲息環境,2006,Mecodium polyanthos,細葉蕗蕨
nvdimp,關山野生動物重要棲息環境,2006,Pyrrosia linearifolia,絨毛石葦
nvdimp,關山野生動物重要棲息環境,2006,Dryopteris alpestris,腺鱗毛蕨
nvdimp,關山野生動物重要棲息環境,2006,Viburnum taitoense,臺東莢迷
nvdimp,關山野生動物重要棲息環境,2006,Senecio taitungensis,臺東黃菀
nvdimp,關山野生動物重要棲息環境,2006,Abies kawakamii,臺灣冷杉
nvdimp,關山野生動物重要棲息環境,2006,Loxogramme formosana,臺灣劍蕨
nvdimp,關山野生動物重要棲息環境,2006,Berberis kawakamii,臺灣小檗
nvdimp,關山野生動物重要棲息環境,2006,Lysimachia ardisioides,臺灣排香
nvdimp,關山野生動物重要棲息環境,2006,Rhododendron formosanum,臺灣杜鵑
nvdimp,關山野生動物重要棲息環境,2006,Adinandra formosana,臺灣楊桐
nvdimp,關山野生動物重要棲息環境,2006,Dendropanax dentiger,臺灣樹參
nvdimp,關山野生動物重要棲息環境,2006,Symplocos formosana,臺灣灰木
nvdimp,關山野生動物重要棲息環境,2006,Daphne arisanensis,臺灣瑞香
nvdimp,關山野生動物重要棲息環境,2006,Lilium formosanum,臺灣百合
nvdimp,關山野生動物重要棲息環境,2006,Cephalotaxus wilsoniana,臺灣粗榧
nvdimp,關山野生動物重要棲息環境,2006,Ilex ficoidea,臺灣糊樗
nvdimp,關山野生動物重要棲息環境,2006,Crypsinus taiwanensis,臺灣茀蕨
nvdimp,關山野生動物重要棲息環境,2006,Fragaria hayatae,臺灣草莓
nvdimp,關山野生動物重要棲息環境,2006,Malus doumeri,臺灣蘋果
nvdimp,關山野生動物重要棲息環境,2006,Alnus formosana,臺灣赤楊
nvdimp,關山野生動物重要棲息環境,2006,Tsuga chinensis var. formosana,臺灣鐵杉
nvdimp,關山野生動物重要棲息環境,2006,Picea morrisonicola,臺灣雲杉
nvdimp,關山野生動物重要棲息環境,2006,Strychnos cathayensis,臺灣馬錢
nvdimp,關山野生動物重要棲息環境,2006,Pseudotsuga wilsoniana,臺灣黃杉
nvdimp,關山野生動物重要棲息環境,2006,Gentiana davidii var. formosana,臺灣龍膽
nvdimp,關山野生動物重要棲息環境,2006,Polystichum stenophyllum,芽胞耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Ilex bioritsensis,苗栗冬青
nvdimp,關山野生動物重要棲息環境,2006,Coniogramme intermedia,華鳳ㄚ蕨
nvdimp,關山野生動物重要棲息環境,2006,Ranunculus formosa-montanus,蓬萊毛茛
nvdimp,關山野生動物重要棲息環境,2006,Eurya leptophylla,薄葉柃木
nvdimp,關山野生動物重要棲息環境,2006,Embelia laeta var. papilligera,藤毛木槲
nvdimp,關山野生動物重要棲息環境,2006,Pellionia radicans,赤車使者
nvdimp,關山野生動物重要棲息環境,2006,Polystichum nepalense,軟骨耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Loxogramme remotefrondigera,長柄劍蕨
nvdimp,關山野生動物重要棲息環境,2006,Oreocnide pedunculata,長梗紫麻
nvdimp,關山野生動物重要棲息環境,2006,Berberis aristatoserrulata,長葉小檗
nvdimp,關山野生動物重要棲息環境,2006,Cirsium arisanense,阿里山薊
nvdimp,關山野生動物重要棲息環境,2006,Ilex tugitakayamensis,雪山冬青
nvdimp,關山野生動物重要棲息環境,2006,Polystichum hancockii,韓氏耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Toddalia asiatica,飛龍掌血
nvdimp,關山野生動物重要棲息環境,2006,Berberis brevisepala,高山小檗
nvdimp,關山野生動物重要棲息環境,2006,Swertia tozanensis,高山當藥
nvdimp,關山野生動物重要棲息環境,2006,Polystichum lachenense,高山耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Rosa transmorrisonensis,高山薔薇
nvdimp,關山野生動物重要棲息環境,2006,Osmanthus kaoi,高氏木犀
nvdimp,關山野生動物重要棲息環境,2006,Polystichum piceopaleaceum,黑鱗耳蕨
nvdimp,關山野生動物重要棲息環境,2006,Rhamnus nakaharae,中原氏鼠李
nvdimp,關山野生動物重要棲息環境,2006,Luzula effusa,中國地楊梅
nvdimp,關山野生動物重要棲息環境,2006,Arenaria subpilosa,亞毛無心菜
nvdimp,關山野生動物重要棲息環境,2006,Thalictrum urbaini,傅氏唐松草
nvdimp,關山野生動物重要棲息環境,2006,Galium echinocarpum,刺果豬殃殃
nvdimp,關山野生動物重要棲息環境,2006,Asplenium ensiforme,劍葉鐵角蕨
nvdimp,關山野生動物重要棲息環境,2006,Anemone stolonifera,匍枝銀蓮花
nvdimp,關山野生動物重要棲息環境,2006,Dryopteris lepidopoda,厚葉鱗毛蕨
nvdimp,關山野生動物重要棲息環境,2006,Calanthe puberula,反捲根節蘭
nvdimp,關山野生動物重要棲息環境,2006,Galium formosense,圓葉豬殃殃
nvdimp,關山野生動物重要棲息環境,2006,Schizophragma integrifolium var. fauriei,圓葉鑽地風
nvdimp,關山野生動物重要棲息環境,2006,Hydrangea integrifolia,大枝掛繡球
nvdimp,關山野生動物重要棲息環境,2006,Aristolochia kaempferi,大葉馬兜鈴
nvdimp,關山野生動物重要棲息環境,2006,Berberis tarokoensis,太魯閣小檗
nvdimp,關山野生動物重要棲息環境,2006,Diplazium amamianum,奄美雙蓋蕨
nvdimp,關山野生動物重要棲息環境,2006,Daphniphyllum glaucescens subsp. oldhamii,奧氏虎皮楠
nvdimp,關山野生動物重要棲息環境,2006,Asplenium wilfordii,威氏鐵角蕨
nvdimp,關山野生動物重要棲息環境,2006,Athyrium oppositipinnum,對生蹄蓋蕨
nvdimp,關山野生動物重要棲息環境,2006,Symplocos konishii,小西氏灰木
nvdimp,關山野生動物重要棲息環境,2006,Rubus morii,尾葉懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Geranium suzukii,山牻牛兒苗
nvdimp,關山野生動物重要棲息環境,2006,Viola formosana var. stenopetala,川上氏堇菜
nvdimp,關山野生動物重要棲息環境,2006,Lonicera kawakamii,川上氏忍冬
nvdimp,關山野生動物重要棲息環境,2006,Symplocos heishanensis,平遮那灰木
nvdimp,關山野生動物重要棲息環境,2006,Diplazium doederleinii,德氏雙蓋蕨
nvdimp,關山野生動物重要棲息環境,2006,Carex tristachya var. pocilliformis,抱鱗宿柱薹
nvdimp,關山野生動物重要棲息環境,2006,Pyrola alboreticulata,斑紋鹿蹄草
nvdimp,關山野生動物重要棲息環境,2006,Lasianthus japonicus,日本雞屎樹
nvdimp,關山野生動物重要棲息環境,2006,Ilex hayatana,早田氏冬青
nvdimp,關山野生動物重要棲息環境,2006,Sedum actinocarpum,星果佛甲草
nvdimp,關山野生動物重要棲息環境,2006,Symplocos wikstroemiifolia,月桂葉灰木
nvdimp,關山野生動物重要棲息環境,2006,Pteris setulosocostulata,有刺鳳尾蕨
nvdimp,關山野生動物重要棲息環境,2006,Litsea lii,李氏木薑子
nvdimp,關山野生動物重要棲息環境,2006,Elatostema villosum,柔毛樓梯草
nvdimp,關山野生動物重要棲息環境,2006,Rubus kawakamii,桑葉懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Rubus pyrifolius,梨葉懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Hieracium morii,森氏山柳菊
nvdimp,關山野生動物重要棲息環境,2006,Galium morii,森氏豬殃殃
nvdimp,關山野生動物重要棲息環境,2006,Symplocos congesta,楊桐葉灰木
nvdimp,關山野生動物重要棲息環境,2006,Rubus pungens var. oldhamii,毛刺懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Davallia mariesii,海州骨碎補
nvdimp,關山野生動物重要棲息環境,2006,Diplazium mettenianum,深山雙蓋蕨
nvdimp,關山野生動物重要棲息環境,2006,Ampelopsis brevipedunculata var. hancei,漢氏山葡萄
nvdimp,關山野生動物重要棲息環境,2006,Damnacanthus angustifolius,無刺伏牛花
nvdimp,關山野生動物重要棲息環境,2006,Cyrtomium hookerianum,狹葉貫眾蕨
nvdimp,關山野生動物重要棲息環境,2006,Sedum morrisonense,玉山佛甲草
nvdimp,關山野生動物重要棲息環境,2006,Photinia niitakayamensis,玉山假沙梨
nvdimp,關山野生動物重要棲息環境,2006,Lycopodium yueshanense,玉山地刷子
nvdimp,關山野生動物重要棲息環境,2006,Euphrasia transmorrisonensis,玉山小米草
nvdimp,關山野生動物重要棲息環境,2006,Veronica morrisonicola,玉山水苦賈
nvdimp,關山野生動物重要棲息環境,2006,Agrostis infirma,玉山翦股穎
nvdimp,關山野生動物重要棲息環境,2006,Ctenitis transmorrisonensis,玉山肋毛蕨
nvdimp,關山野生動物重要棲息環境,2006,Tripterospermum lanceolatum,玉山肺形草
nvdimp,關山野生動物重要棲息環境,2006,Hypericum nagasawae,玉山金絲桃
nvdimp,關山野生動物重要棲息環境,2006,Galium gracilens,琉球豬殃殃
nvdimp,關山野生動物重要棲息環境,2006,Lasianthus fordii,琉球雞屎樹
nvdimp,關山野生動物重要棲息環境,2006,Pteris wallichiana,瓦氏鳳尾蕨
nvdimp,關山野生動物重要棲息環境,2006,Asplenium normale,生芽鐵角蕨
nvdimp,關山野生動物重要棲息環境,2006,Bulbophyllum albociliatum,白毛捲瓣蘭
nvdimp,關山野生動物重要棲息環境,2006,Rubus niveus,白絨懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Lithocarpus harlandii,短尾葉石櫟
nvdimp,關山野生動物重要棲息環境,2006,Epilobium brevifolium subsp. trichoneurum,短葉柳葉菜
nvdimp,關山野生動物重要棲息環境,2006,Pilea aquarum subsp. brevicornuta,短角冷水麻
nvdimp,關山野生動物重要棲息環境,2006,Microtropis fokienensis,福建賽衛矛
nvdimp,關山野生動物重要棲息環境,2006,Polypodium argutum,箭葉水龍骨
nvdimp,關山野生動物重要棲息環境,2006,Cystopteris tenuisecta,粗柄毛冷蕨
nvdimp,關山野生動物重要棲息環境,2006,Athyrium erythropodum,紅柄蹄蓋蕨
nvdimp,關山野生動物重要棲息環境,2006,Bulbophyllum melanoglossum,紫紋捲瓣蘭
nvdimp,關山野生動物重要棲息環境,2006,Impatiens uniflora,紫花鳳仙花
nvdimp,關山野生動物重要棲息環境,2006,Vexillabium yakushimense,紫葉旗唇蘭
nvdimp,關山野生動物重要棲息環境,2006,Elatostema parvum,絨莖樓梯草
nvdimp,關山野生動物重要棲息環境,2006,Plagiogyria stenoptera,耳形瘤足蕨
nvdimp,關山野生動物重要棲息環境,2006,Carex nubigena,聚生穗序薹
nvdimp,關山野生動物重要棲息環境,2006,Sarcopyramis napalensis var. bodinieri,肉穗野牡丹
nvdimp,關山野生動物重要棲息環境,2006,Dryopteris polita,臺東鱗毛蕨
nvdimp,關山野生動物重要棲息環境,2006,Trisetum spicatum var. formosanum,臺灣三毛草
nvdimp,關山野生動物重要棲息環境,2006,Pinus taiwanensis,臺灣二葉松
nvdimp,關山野生動物重要棲息環境,2006,Pinus morrisonicola,臺灣五葉松
nvdimp,關山野生動物重要棲息環境,2006,Acystopteris taiwaniana,臺灣亮毛蕨
nvdimp,關山野生動物重要棲息環境,2006,Luzula taiwaniana,臺灣地楊梅
nvdimp,關山野生動物重要棲息環境,2006,Arisaema formosanum,臺灣天南星
nvdimp,關山野生動物重要棲息環境,2006,Smilax sieboldii,臺灣山馬薯
nvdimp,關山野生動物重要棲息環境,2006,Tetrastigma umbellatum,臺灣崖爬藤
nvdimp,關山野生動物重要棲息環境,2006,Hedera rhombea var. formosana,臺灣常春藤
nvdimp,關山野生動物重要棲息環境,2006,Rubus formosensis,臺灣懸鉤子
nvdimp,關山野生動物重要棲息環境,2006,Polypodium formosanum,臺灣水龍骨
nvdimp,關山野生動物重要棲息環境,2006,Tricyrtis formosana,臺灣油點草
nvdimp,關山野生動物重要棲息環境,2006,Plagiogyria formosana,臺灣瘤足蕨
nvdimp,關山野生動物重要棲息環境,2006,Acer morrisonense,臺灣紅榨槭
nvdimp,關山野生動物重要棲息環境,2006,Theligonum formosanum,臺灣纖花草
