nvdimp,出雲山自然保留區,2003,Diplazium dilatatum,廣葉鋸齒雙蓋蕨
nvdimp,出雲山自然保留區,2003,Leptorumohra quadripinnata,毛苞擬複葉耳蕨
nvdimp,大武山自然保留區,2004,Miscanthus sinensis,芒
nvdimp,大武山自然保留區,2004,Lyonia ovalifolia,南燭
nvdimp,大武山自然保留區,2004,Dendrobium moniliforme,石斛
nvdimp,大武山自然保留區,2004,Pyrrosia lingua,石葦
nvdimp,大武山自然保留區,2004,Dennstaedtia scabra,碗蕨
nvdimp,大武山自然保留區,2004,Machilus thunbergii,紅楠
nvdimp,大武山自然保留區,2004,Chamaecyparis formosensis,紅檜
nvdimp,大武山自然保留區,2004,Quercus morii,赤柯
nvdimp,大武山自然保留區,2004,Miscanthus floridulus,五節芒
nvdimp,大武山自然保留區,2004,Damnacanthus indicus,伏牛花
nvdimp,大武山自然保留區,2004,Lemmaphyllum microphyllum,伏石蕨
nvdimp,大武山自然保留區,2004,Lycopodium complanatum,地刷子
nvdimp,大武山自然保留區,2004,Gordonia axillaris,大頭茶
nvdimp,大武山自然保留區,2004,Hydrocotyle sibthorpioides,天胡荽
nvdimp,大武山自然保留區,2004,Lepisorus obscurevenulosus,奧瓦葦
nvdimp,大武山自然保留區,2004,Trochodendron aralioides,昆欄樹
nvdimp,大武山自然保留區,2004,Vittaria flexuosa,書帶蕨
nvdimp,大武山自然保留區,2004,Xiphopteris okuboi,梳葉蕨
nvdimp,大武山自然保留區,2004,Polypogon fugax,棒頭草
nvdimp,大武山自然保留區,2004,Vaccinium japonicum var. lasiostemon,毛蕊花
nvdimp,大武山自然保留區,2004,Vaccinium dunalianum var. caudatifolium,珍珠花
nvdimp,大武山自然保留區,2004,Ardisia crenata,珠砂根
nvdimp,大武山自然保留區,2004,Polygala japonica,瓜子金
nvdimp,大武山自然保留區,2004,Gaultheria cumingiana,白珠樹
nvdimp,大武山自然保留區,2004,Lysionotus pauciflorus,石吊蘭
nvdimp,大武山自然保留區,2004,Monachosorum henryi,稀子蕨
nvdimp,大武山自然保留區,2004,Cleyera japonica,紅淡比
nvdimp,大武山自然保留區,2004,Salix fulvopubescens,褐毛柳
nvdimp,大武山自然保留區,2004,Rhododendron leptosanthum,西施花
nvdimp,大武山自然保留區,2004,Lemmaphyllum diversum,骨牌蕨
nvdimp,大武山自然保留區,2004,Vaccinium emarginatum,凹葉越橘
nvdimp,大武山自然保留區,2004,Prunus phaeosticta,墨點櫻桃
nvdimp,大武山自然保留區,2004,Calymmodon cucullatus,姬荷包蕨
nvdimp,大武山自然保留區,2004,Vaccinium randaiense,巒大越橘
nvdimp,大武山自然保留區,2004,Lepisorus monilisorus,擬笈瓦葦
nvdimp,大武山自然保留區,2004,Ligustrum liukiuense,日本女貞
