墾丁國家公園,2005,Strychnos cathayensis,臺灣馬錢
墾丁國家公園,2005,Dioscorea collettii,華南薯蕷
墾丁國家公園,2005,Beilschmiedia tsangii,華河瓊楠
墾丁國家公園,2005,Euonymus tashiroi,菱葉衛矛
墾丁國家公園,2005,Strobilanthes longespicatus,長穗馬藍
墾丁國家公園,2005,Ilex cochinchinensis,革葉冬青
墾丁國家公園,2005,Pleocnemia cumingiana,黃腺羽蕨
墾丁國家公園,2005,Tapeinidium pinnatum var. biserratum,二羽達邊蕨
墾丁國家公園,2005,Drypetes karapinensis,交力坪鐵色
墾丁國家公園,2005,Antidesma hiiranense,南仁五月茶
墾丁國家公園,2005,Eurya nitida var. nanjenshanensis,南仁山柃木
墾丁國家公園,2005,Lindsaea orbiculata,圓葉陵齒蕨
墾丁國家公園,2005,Lasianthus wallichii,圓葉雞屎樹
墾丁國家公園,2005,Daphniphyllum glaucescens subsp. oldhamii,奧氏虎皮楠
墾丁國家公園,2005,Liparis formosana,寶島羊耳蒜
墾丁國家公園,2005,Quercus championii,嶺南青剛櫟
墾丁國家公園,2005,Lindsaea merrillii var. yaeyamensis,攀緣陵齒蕨
墾丁國家公園,2005,Tropidia nipponica,日本摺唇蘭
墾丁國家公園,2005,Mussaenda pubescens,毛玉葉金花
墾丁國家公園,2005,Lasianthus fordii,琉球雞屎樹
墾丁國家公園,2005,Lithocarpus harlandii,短尾葉石櫟
墾丁國家公園,2005,Microtropis fokienensis,福建賽衛矛
墾丁國家公園,2005,Diplazium donianum,細柄雙蓋蕨
墾丁國家公園,2005,Glochidion rubrum,細葉饅頭果
墾丁國家公園,2005,Pteris grevilleana,翅柄鳳尾蕨
墾丁國家公園,2005,Dryopteris polita,臺東鱗毛蕨
墾丁國家公園,2005,Smilax lanceifolia,臺灣土茯苓
墾丁國家公園,2005,Dioscorea japonica,薄葉野山藥
墾丁國家公園,2005,Ficus ruficaulis var. antaoensis,蘭嶼落葉榕
墾丁國家公園,2005,Fissistigma glaucescens,裏白瓜馥木
墾丁國家公園,2005,Litsea acutivena,銳脈木薑子
墾丁國家公園,2005,Castanopsis cuspidata var. carlesii,長尾尖葉櫧
墾丁國家公園,2005,Ehretia longiflora,長花厚殼樹
墾丁國家公園,2005,Scleria terrestris,陸生珍珠茅
墾丁國家公園,2005,Syzygium kusukusense,高士佛赤楠
墾丁國家公園,2005,Neolitsea hiiranensis,南仁新木薑子
墾丁國家公園,2005,Glochidion zeylanicum var. lanceolatum,披針葉饅頭果
墾丁國家公園,2005,Cephalantheropsis gracilis,綠花肖頭蕊蘭
墾丁國家公園,2005,Diplazium dilatatum,廣葉鋸齒雙蓋蕨
玉山國家公園,2003,Zelkova serrata,櫸
玉山國家公園,2003,Miscanthus sinensis,芒
玉山國家公園,2003,Zingiber kawagoi,三奈
玉山國家公園,2003,Lyonia ovalifolia,南燭
玉山國家公園,2003,Alpinia zerumbet,月桃
玉山國家公園,2003,Schima superba,木荷
玉山國家公園,2003,Elaeocarpus sylvestris,杜英
玉山國家公園,2003,Xylosma congesta,柞木
玉山國家公園,2003,Peperomia japonica,椒草
玉山國家公園,2003,Debregeasia orientalis,水麻
玉山國家公園,2003,Beilschmiedia erythrophloia,瓊楠
玉山國家公園,2003,Lepisorus thunbergianus,瓦葦
玉山國家公園,2003,Myriactis humilis,矮菊
玉山國家公園,2003,Stauntonia obovatifoliola,石月
玉山國家公園,2003,Celtis formosana,石朴
玉山國家公園,2003,Pyrrosia lingua,石葦
玉山國家公園,2003,Machilus thunbergii,紅楠
玉山國家公園,2003,Chamaecyparis formosensis,紅檜
玉山國家公園,2003,Trachelospermum jasminoides,絡石
玉山國家公園,2003,Nephrolepis auriculata,腎蕨
玉山國家公園,2003,Dicranopteris linearis,芒萁
玉山國家公園,2003,Smilax china,菝葜
玉山國家公園,2003,Sinopanax formosanus,華參
玉山國家公園,2003,Trifolium repens,菽草
玉山國家公園,2003,Urtica thunbergiana,蕁麻
玉山國家公園,2003,Elaeocarpus japonicus,薯豆
玉山國家公園,2003,Cayratia japonica,虎葛
玉山國家公園,2003,Diplopterygium glaucum,裏白
玉山國家公園,2003,Quercus morii,赤柯
玉山國家公園,2003,Dendrobium chryseum,金草
玉山國家公園,2003,Acer serrulatum,青楓
玉山國家公園,2003,Piper kadsura,風藤
玉山國家公園,2003,Machilus zuihoensis,香楠
玉山國家公園,2003,Senecio nemorensis var. dentatus,黃菀
玉山國家公園,2003,Clematis grata,串鼻龍
玉山國家公園,2003,Hydrocotyle nepalensis,乞食碗
玉山國家公園,2003,Miscanthus floridulus,五節芒
玉山國家公園,2003,Damnacanthus indicus,伏牛花
玉山國家公園,2003,Lemmaphyllum microphyllum,伏石蕨
玉山國家公園,2003,Smilax bracteata,假菝葜
玉山國家公園,2003,Clinopodium gracile,光風輪
玉山國家公園,2003,Huperzia serrata,千層塔
玉山國家公園,2003,Ternstroemia gymnanthera,厚皮香
玉山國家公園,2003,Gordonia axillaris,大頭茶
玉山國家公園,2003,Asparagus cochinchinensis,天門冬
玉山國家公園,2003,Lepisorus obscurevenulosus,奧瓦葦
玉山國家公園,2003,Clematis chinensis,威靈仙
玉山國家公園,2003,Peperomia reflexa,小椒草
玉山國家公園,2003,Morus australis,小葉桑
玉山國家公園,2003,Acer kawakamii,尖葉槭
玉山國家公園,2003,Eriobotrya deflexa,山枇杷
玉山國家公園,2003,Prunus campanulata,山櫻花
玉山國家公園,2003,Aster ageratoides,山白蘭
玉山國家公園,2003,Asplenium antiquum,山蘇花
玉山國家公園,2003,Turpinia formosana,山香圓
玉山國家公園,2003,Jasminum urophyllum,川素馨
玉山國家公園,2003,Ficus pumila var. awkeotsang,愛玉子
玉山國家公園,2003,Polygonum thunbergii,戟葉蓼
玉山國家公園,2003,Trochodendron aralioides,昆欄樹
玉山國家公園,2003,Crassocephalum crepidioides,昭和草
玉山國家公園,2003,Vittaria flexuosa,書帶蕨
玉山國家公園,2003,Rhus succedanea,木蠟樹
玉山國家公園,2003,Callicarpa formosana,杜虹花
玉山國家公園,2003,Peranema cyatheoides,柄囊蕨
玉山國家公園,2003,Rhamnus formosana,桶鉤藤
玉山國家公園,2003,Acer albopurpurascens,樟葉槭
玉山國家公園,2003,Digitalis purpurea,毛地黃
玉山國家公園,2003,Sycopsis sinensis,水絲梨
玉山國家公園,2003,Ellisiophyllum pinnatum,海螺菊
玉山國家公園,2003,Procris laevigata,烏來麻
玉山國家公園,2003,Michelia compressa,烏心石
玉山國家公園,2003,Tricalysia dubia,狗骨仔
玉山國家公園,2003,Cyclobalanopsis stenophylloides,狹葉櫟
玉山國家公園,2003,Vaccinium dunalianum var. caudatifolium,珍珠花
玉山國家公園,2003,Ficus sarmentosa var. nipponica,珍珠蓮
玉山國家公園,2003,Ardisia crenata,珠砂根
玉山國家公園,2003,Fraxinus griffithii,白雞油
玉山國家公園,2003,Lysionotus pauciflorus,石吊蘭
玉山國家公園,2003,Monachosorum henryi,稀子蕨
玉山國家公園,2003,Gonostegia hirta,糯米團
玉山國家公園,2003,Gynostemma pentaphyllum,絞股藍
玉山國家公園,2003,Arthromeris lehmannii,肢節蕨
玉山國家公園,2003,Hydrangea chinensis,華八仙
玉山國家公園,2003,Myrsine stolonifera,蔓竹杞
玉山國家公園,2003,Senecio scandens,蔓黃菀
玉山國家公園,2003,Embelia laeta,藤木槲
玉山國家公園,2003,Zanthoxylum scandens,藤花椒
玉山國家公園,2003,Rubus croceacanthus,虎婆刺
玉山國家公園,2003,Rhododendron leptosanthum,西施花
玉山國家公園,2003,Embelia lenticellata,賽山椒
玉山國家公園,2003,Plantago asiatica,車前草
玉山國家公園,2003,Rubia lanceolata,金劍草
玉山國家公園,2003,Quercus longinux,錐果櫟
玉山國家公園,2003,Ardisia cornudentata,雨傘仔
玉山國家公園,2003,Pileostegia viburnoides,青棉花
玉山國家公園,2003,Machilus zuihoensis var. mushaensis,青葉楠
玉山國家公園,2003,Dischidia formosana,風不動
玉山國家公園,2003,Clinopodium chinense,風輪菜
玉山國家公園,2003,Lemmaphyllum diversum,骨牌蕨
玉山國家公園,2003,Lithocarpus lepidocarpus,鬼石櫟
玉山國家公園,2003,Acrophorus stipellatus,魚鱗蕨
玉山國家公園,2003,Lepisorus kawakamii,鱗瓦葦
玉山國家公園,2003,Goodyera velutina,鳥嘴蓮
玉山國家公園,2003,Pteris multifida,鳳尾蕨
玉山國家公園,2003,Schefflera octophylla,鵝掌柴
玉山國家公園,2003,Liriope spicata,麥門冬
玉山國家公園,2003,Pasania hancei var. ternaticupula,三斗石櫟
玉山國家公園,2003,Machilus japonica,假長葉楠
玉山國家公園,2003,Vaccinium emarginatum,凹葉越橘
玉山國家公園,2003,Euonymus spraguei,刺果衛矛
玉山國家公園,2003,Rubus pectinellus,刺萼寒莓
玉山國家公園,2003,Mahonia japonica,十大功勞
玉山國家公園,2003,Symplocos sonoharae,南嶺灰木
玉山國家公園,2003,Eurya glaberrima,厚葉柃木
玉山國家公園,2003,Viburnum luzonicum,呂宋莢迷
玉山國家公園,2003,Ilex goshiensis,圓葉冬青
玉山國家公園,2003,Viburnum urceolatum,壺花莢迷
玉山國家公園,2003,Lonicera macrantha,大花忍冬
玉山國家公園,2003,Osmanthus matsumuranus,大葉木犀
玉山國家公園,2003,Pittosporum daphniphylloides,大葉海桐
玉山國家公園,2003,Deutzia pulchra,大葉溲疏
玉山國家公園,2003,Lithocarpus kawakamii,大葉石櫟
玉山國家公園,2003,Selaginella involvens,密葉卷柏
玉山國家公園,2003,Ligustrum sinense,小實女貞
玉山國家公園,2003,Itea parviflora,小花鼠刺
玉山國家公園,2003,Symplocos modesta,小葉白筆
玉山國家公園,2003,Viburnum parvifolium,小葉莢迷
玉山國家公園,2003,Polystichum parvipinnulum,尖葉耳蕨
玉山國家公園,2003,Callicarpa randaiensis,巒大紫珠
玉山國家公園,2003,Vaccinium randaiense,巒大越橘
玉山國家公園,2003,Smilax bockii,平柄菝葜
玉山國家公園,2003,Pyrrosia adnascens,抱樹石葦
玉山國家公園,2003,Lepisorus monilisorus,擬笈瓦葦
玉山國家公園,2003,Ligustrum liukiuense,日本女貞
玉山國家公園,2003,Strobilanthes flexicaulis,曲莖馬藍
玉山國家公園,2003,Lithocarpus amygdalifolius,杏葉石櫟
玉山國家公園,2003,Aucuba japonica,東瀛珊瑚
玉山國家公園,2003,Aucuba chinensis,桃葉珊瑚
玉山國家公園,2003,Pyrrosia polydactyla,槭葉石葦
玉山國家公園,2003,Eurya gnaphalocarpa,毛果柃木
玉山國家公園,2003,Photinia serratifolia var. lasiopetala,毛瓣石楠
玉山國家公園,2003,Microsorum buergerianum,波氏星蕨
玉山國家公園,2003,Skimmia reevesiana,深紅茵芋
玉山國家公園,2003,Polygonum chinense,火炭母草
玉山國家公園,2003,Viburnum foetidum var. rectangulatum,狹葉莢迷
玉山國家公園,2003,Ligustrum morrisonense,玉山女貞
玉山國家公園,2003,Rhododendron pseudochrysanthum,玉山杜鵑
玉山國家公園,2003,Symplocos morrisonicola,玉山灰木
玉山國家公園,2003,Yushania niitakayamensis,玉山箭竹
玉山國家公園,2003,Pittosporum illicioides,疏果海桐
玉山國家公園,2003,Pyrrosia sheareri,盧山石葦
玉山國家公園,2003,Huperzia fordii,福氏石松
玉山國家公園,2003,Balanophora laxiflora,穗花蛇菰
玉山國家公園,2003,Eurya chinensis,米碎柃木
玉山國家公園,2003,Eurya strigillosa,粗毛柃木
玉山國家公園,2003,Smilax bracteata var. verruculosa,糙莖菝葜
玉山國家公園,2003,Viburnum formosanum,紅子莢迷
玉山國家公園,2003,Rhododendron rubropilosum,紅毛杜鵑
玉山國家公園,2003,Eurya loquaiana,細枝柃木
玉山國家公園,2003,Trachelospermum gracilipes,細梗絡石
玉山國家公園,2003,Smilax elongatoumbellata,細葉菝葜
玉山國家公園,2003,Mecodium polyanthos,細葉蕗蕨
玉山國家公園,2003,Viburnum taitoense,臺東莢迷
玉山國家公園,2003,Berberis kawakamii,臺灣小檗
玉山國家公園,2003,Rhododendron formosanum,臺灣杜鵑
玉山國家公園,2003,Gastrochilus formosanus,臺灣松蘭
玉山國家公園,2003,Dendropanax dentiger,臺灣樹參
玉山國家公園,2003,Eupatorium cannabinum subsp. asiaticum,臺灣澤蘭
玉山國家公園,2003,Daphne arisanensis,臺灣瑞香
玉山國家公園,2003,Pourthiaea lucida,臺灣石楠
玉山國家公園,2003,Cephalotaxus wilsoniana,臺灣粗榧
玉山國家公園,2003,Ilex ficoidea,臺灣糊樗
玉山國家公園,2003,Cinnamomum insularimontanum,臺灣肉桂
玉山國家公園,2003,Fragaria hayatae,臺灣草莓
玉山國家公園,2003,Arundo formosana,臺灣蘆竹
玉山國家公園,2003,Malus doumeri,臺灣蘋果
玉山國家公園,2003,Alnus formosana,臺灣赤楊
玉山國家公園,2003,Tsuga chinensis var. formosana,臺灣鐵杉
玉山國家公園,2003,Coriaria japonica subsp. intermedia,臺灣馬桑
玉山國家公園,2003,Rubus trianthus,苦懸鉤子
玉山國家公園,2003,Coniogramme intermedia,華鳳ㄚ蕨
玉山國家公園,2003,Eurya leptophylla,薄葉柃木
玉山國家公園,2003,Piper sintenense,薄葉風藤
玉山國家公園,2003,Elaeagnus glabra,藤胡頹子
玉山國家公園,2003,Aralia bipinnata,裡白蔥木
玉山國家公園,2003,Polystichum nepalense,軟骨耳蕨
玉山國家公園,2003,Rhododendron oldhamii,金毛杜鵑
玉山國家公園,2003,Polystichum prionolepis,鋸葉耳蕨
玉山國家公園,2003,Loxogramme remotefrondigera,長柄劍蕨
玉山國家公園,2003,Oreocnide pedunculata,長梗紫麻
玉山國家公園,2003,Ulmus uyematsui,阿里山榆
玉山國家公園,2003,Ilex tugitakayamensis,雪山冬青
玉山國家公園,2003,Polystichum lepidocaulon,鞭葉耳蕨
玉山國家公園,2003,Polystichum hancockii,韓氏耳蕨
玉山國家公園,2003,Toddalia asiatica,飛龍掌血
玉山國家公園,2003,Rosa transmorrisonensis,高山薔薇
玉山國家公園,2003,Tetrastigma formosanum,三葉崖爬藤
玉山國家公園,2003,Plagiogyria dunnii,倒葉瘤足蕨
玉山國家公園,2003,Polystichum tacticopterum,兒玉氏耳蕨
玉山國家公園,2003,Asplenium ensiforme,劍葉鐵角蕨
玉山國家公園,2003,Dryopteris lepidopoda,厚葉鱗毛蕨
玉山國家公園,2003,Calanthe puberula,反捲根節蘭
